UserId,artistIds
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
f98717a32518249b795e56e0e6736758,696976
f98717a32518249b795e56e0e6736758,467309
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
3c350a09d492760eb6e165f9d81a3879,455137
3c350a09d492760eb6e165f9d81a3879,459633
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
7aea408cd0dc88954ae27e1bc6dcde76,568565
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,2958303
3c350a09d492760eb6e165f9d81a3879,5041577
3c350a09d492760eb6e165f9d81a3879,1637830
3c350a09d492760eb6e165f9d81a3879,1637830
3c350a09d492760eb6e165f9d81a3879,1637830
3c350a09d492760eb6e165f9d81a3879,1637830
3c350a09d492760eb6e165f9d81a3879,1637830
3c350a09d492760eb6e165f9d81a3879,1637830
3c350a09d492760eb6e165f9d81a3879,1637830
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
cef8b860b726a0729fde2543a6c19913,712878
3c350a09d492760eb6e165f9d81a3879,2135738
3c350a09d492760eb6e165f9d81a3879,531933
