UserId,artistIds
,
74dc0c5dbdeb7b02be5b514f391c215d,455170
74dc0c5dbdeb7b02be5b514f391c215d,486758
c835ecb475db93f8b15261565de668d9,455130
c835ecb475db93f8b15261565de668d9,455130
c835ecb475db93f8b15261565de668d9,455130
5b59221fc942eb749eaf564257ad7e16,459320
d275bf0ccd212471b88464325edddd4a,890048
3e5eba4c4073f180f1ab12f28fb054a4,458624
3e5eba4c4073f180f1ab12f28fb054a4,455170
3e5eba4c4073f180f1ab12f28fb054a4,455282
1b179dfa2587273b55465390c341f996,455987
1b179dfa2587273b55465390c341f996,505312
1b179dfa2587273b55465390c341f996,455166
2ddf52e81e3a52629107377d5543d068,455636
2ddf52e81e3a52629107377d5543d068,455127
2ddf52e81e3a52629107377d5543d068,455158
2ddf52e81e3a52629107377d5543d068,455163
5c331418cb852f990346283d79d3092c,456008
5c331418cb852f990346283d79d3092c,505312
5c331418cb852f990346283d79d3092c,455109
23f173d18713988c6e3647119fff6dbb,458338
23f173d18713988c6e3647119fff6dbb,483224
23f173d18713988c6e3647119fff6dbb,741999
34bd1d29c8bc9b29d6ed9fca5b94e7ab,458338
34bd1d29c8bc9b29d6ed9fca5b94e7ab,483224
34bd1d29c8bc9b29d6ed9fca5b94e7ab,741999
caaa420e2ea7847d0f81e1d2b4a00639,887312
98cbec197eb296cc817c4714e8792a71,887312
578f9526507b36fac028166c24cc3776,887312
6c65d5f58ef1f04d5655da69728e3277,467616
037dc354481b9cc8567ed32ade69baa6,733607
70da191d3dc5d2488d381e925b7c8a79,733607
1dbd9687c5fbf3f3830f80b1353ee46d,464932
1dbd9687c5fbf3f3830f80b1353ee46d,3623109
1dbd9687c5fbf3f3830f80b1353ee46d,683853
c21d40129b69f901032dc41b2211efb7,464932
c21d40129b69f901032dc41b2211efb7,3623109
c21d40129b69f901032dc41b2211efb7,683853
c21d40129b69f901032dc41b2211efb7,464932
c21d40129b69f901032dc41b2211efb7,3623109
c21d40129b69f901032dc41b2211efb7,683853
